siteID,collectDate,avg_temp,min_temp,max_temp,var_temp
WOOD,2020-09-13,14.377254166666667,13.755202083333334,15.000110416666667,0.14849791666666667
WOOD,2020-09-14,12.03801875,11.63086875,12.493489583333334,0.05528541666666667
WOOD,2020-09-15,16.1393875,15.622129166666667,16.66414375,0.08238125
WOOD,2020-09-16,11.469095833333334,11.0582875,11.954191666666667,0.05049583333333334
WOOD,2020-09-17,12.16926875,11.844670833333334,12.552702083333333,0.038191666666666665
WOOD,2020-09-18,11.382829166666667,10.863883333333334,11.918127083333333,0.07708333333333334
WOOD,2020-09-19,13.519475,13.0332625,14.06355,0.07960208333333334
WOOD,2020-09-20,17.8128875,17.4529375,18.185020833333333,0.05273541666666667
WOOD,2020-09-21,17.877029166666667,17.367452083333333,18.47915625,0.12472083333333334
WOOD,2020-09-22,20.84793125,20.293258333333334,21.454760416666666,0.11255208333333333
WOOD,2020-09-23,17.485758333333333,17.005470833333334,17.99909166666667,0.10751875
WOOD,2020-09-24,13.763072916666667,13.326020833333333,14.24101875,0.07134166666666666
WOOD,2020-09-25,18.773041666666668,18.3128,19.273564583333332,0.06486041666666667
WOOD,2020-09-26,16.9953875,16.362716666666667,17.594104166666668,0.16683125
WOOD,2020-09-27,11.557108333333334,11.16005,12.035483333333334,0.09555625
WOOD,2020-09-28,9.561277083333334,9.248233333333333,9.920485416666667,0.03035208333333333
WOOD,2020-09-29,13.100844680851063,12.755646808510638,13.50753829787234,0.047982978723404256
WOOD,2020-09-30,10.48201875,10.091027083333334,10.917425,0.05010625
WOOD,2020-10-01,6.070127083333333,5.79195625,6.43210625,0.027229166666666665
WOOD,2020-10-02,5.324954166666666,4.9688625,5.686754166666667,0.038170833333333334
WOOD,2020-10-03,6.957929166666666,6.711647916666666,7.300820833333334,0.025364583333333333
WOOD,2020-10-04,8.632408333333334,8.1708375,9.10354375,0.06470208333333333
WOOD,2020-10-05,14.005833333333333,13.554441666666667,14.520010416666667,0.08779375
WOOD,2020-10-06,13.860125,13.341535416666666,14.406647916666667,0.1271125
WOOD,2020-10-07,13.84068125,13.430952083333333,14.320566666666666,0.056154166666666665
WOOD,2020-10-08,11.504310416666666,10.990266666666667,12.02931875,0.08694166666666667
WOOD,2020-10-09,14.085329166666666,13.593858333333333,14.62555625,0.08230833333333333
WOOD,2020-10-10,9.373585416666668,8.895816666666667,9.865189583333333,0.067425
WOOD,2020-10-11,13.928964583333334,13.59164375,14.313029166666666,0.059172916666666665
WOOD,2020-10-12,8.327008333333334,7.8893875,8.785697916666667,0.06813125
WOOD,2020-10-13,7.795647916666667,7.4175125,8.204133333333333,0.049225
WOOD,2020-10-14,7.2996895833333335,6.893879166666666,7.733433333333333,0.0607875
WOOD,2020-10-15,1.9528875,1.5439458333333334,2.3896520833333335,0.060741666666666666
WOOD,2020-10-16,0.5630833333333334,0.27970416666666664,0.8746395833333334,0.03508541666666667
WOOD,2020-10-17,-0.3089395833333333,-0.5669979166666667,-0.05354375000000001,0.028064583333333334
WOOD,2020-10-18,-3.678064583333333,-3.91738125,-3.4598166666666668,0.023266666666666665
WOOD,2020-10-19,-3.490185416666667,-3.7101125,-3.2096,0.020829166666666666
WOOD,2020-10-20,-1.3644645833333333,-1.4382479166666666,-1.2850791666666668,0.0017458333333333334
WOOD,2020-10-21,-2.9595125,-3.1494375,-2.7434479166666668,0.014866666666666667
WOOD,2020-10-22,-3.3171666666666666,-3.4558333333333335,-3.1694625,0.00579375
WOOD,2020-10-23,-5.458358333333333,-5.748660416666667,-5.1677125,0.03430416666666666
WOOD,2020-10-24,-6.647097916666667,-7.01310625,-6.329854166666666,0.0372875
WOOD,2020-10-25,-6.592664583333333,-6.782991666666667,-6.392829166666667,0.017414583333333334
WOOD,2020-10-26,-8.761991666666667,-9.11665,-8.438470833333334,0.04204583333333333
WOOD,2020-10-27,-6.273458333333333,-6.532004166666667,-5.99298125,0.03381875
WOOD,2020-10-28,3.077129166666667,2.7477875,3.427375,0.045339583333333336
WOOD,2020-10-29,-1.5383375,-1.7153520833333333,-1.3498520833333334,0.015897916666666668
WOOD,2020-10-30,0.356925,0.23355208333333333,0.5090083333333333,0.01540625
WOOD,2020-10-31,3.4735208333333336,3.1443416666666666,3.8272854166666668,0.04250416666666667
WOOD,2020-11-01,-2.7480583333333333,-3.193375,-2.2905375,0.07126666666666667
WOOD,2020-11-02,5.6573520833333335,5.1965666666666666,6.12575625,0.08565
WOOD,2020-11-03,11.14420625,10.59611875,11.68096875,0.11929375
WOOD,2020-11-04,11.582164583333332,10.870641666666666,12.29055625,0.17468125
WOOD,2020-11-05,11.20403125,10.502835416666667,11.924802083333333,0.19783125
WOOD,2020-11-06,11.906029166666666,11.070997916666666,12.701220833333334,0.4258458333333333
WOOD,2020-11-07,-0.30565833333333337,-0.4818125,-0.10382916666666667,0.01491875
WOOD,2020-11-08,8.635825,8.263316666666666,8.999770833333333,0.061095833333333335
WOOD,2020-11-09,-3.6138083333333335,-3.8751125,-3.30124375,0.0289875
WOOD,2020-11-10,-6.100214583333333,-6.483320833333333,-5.729891666666667,0.04465416666666667
WOOD,2020-11-11,-2.7644645833333334,-3.237820833333333,-2.372025,0.09348541666666667
WOOD,2020-11-12,-8.625408333333333,-8.891295833333334,-8.317458333333333,0.026695833333333335
WOOD,2020-11-13,-4.31286875,-4.809502083333333,-3.8213229166666665,0.08485625
WOOD,2020-11-14,0.24903958333333331,-0.177325,0.6849958333333334,0.09695625
WOOD,2020-11-15,-2.0976333333333335,-2.373760416666667,-1.7898104166666666,0.03554375
WOOD,2020-11-16,-2.8055270833333332,-3.1629583333333335,-2.45375625,0.0463125
WOOD,2020-11-17,-4.50014375,-5.033766666666667,-4.006110416666667,0.08075416666666667
WOOD,2020-11-18,0.2328791666666667,-0.07933541666666671,0.5916125000000001,0.051220833333333333
WOOD,2020-11-19,2.58545,2.1391666666666667,2.93565,0.08468333333333333
WOOD,2020-11-20,-4.420547916666667,-4.696754166666667,-4.121504166666667,0.029629166666666665
WOOD,2020-11-21,-2.6188291666666665,-3.06914375,-2.1704729166666668,0.08252291666666667
WOOD,2020-11-22,-1.7763458333333333,-2.1782833333333333,-1.3425729166666667,0.05643541666666667
